ID,Species,Lk,P1P2,P3P4,hC,dK,dL,phi,Area,Perimeter,Eccentricity,CD,AB,CD/AB
294,4,0.092715144,0.303376113,0.287585672,0.062648564,0.014768158,0.014682714,91.04389867,12954,0.037420102,0.921707677,78.27241187,213.6088668,0.366428665
295,4,0.118512497,0.297844674,0.307698709,0.064163454,0.006379779,0.023030043,90.14501967,13538,0.036476584,0.922627327,78.77253182,218.618477,0.360319644
296,4,0.135176716,0.290773364,0.293443768,0.097782447,0.005644765,0.02533285,99.01925933,13236,0.03762874,0.927032648,76.12252374,220.1120527,0.345835327
297,4,0.129842502,0.293834854,0.292368853,0.066233889,0.004054781,0.0165431,105.7810272,13045,0.037464622,0.924387385,77.96219001,216.3492902,0.360353343
298,4,0.139438043,0.311522476,0.287785407,0.018014486,0.002635769,0.018288213,144.0138451,13439,0.037122479,0.925810303,76.77106222,217.9821924,0.352189605
299,4,0.09633532,0.301371564,0.281698908,0.055154734,0.008949299,0.015130185,48.17719841,13683,0.036575386,0.922895303,80.56767932,221.6684491,0.363460292
300,4,0.141739505,0.299457602,0.301979816,0.084590434,0.006315552,0.018567302,98.89129161,13477,0.036531869,0.923201896,79.02328975,216.1102748,0.365661882
301,4,0.142035246,0.305666578,0.279481625,0.074168858,0.01025016,0.01580769,97.67496141,13165,0.037238055,0.926464652,77.64790265,217.2993988,0.35733142
302,4,0.126668842,0.310324862,0.277000168,0.070857919,0.005684084,0.023304589,120.7081152,13720,0.036649125,0.92426239,79.557416,221.7884067,0.358708632
303,4,0.120519208,0.299368787,0.290661506,0.07124251,0.004577704,0.018079444,53.52963422,13681,0.036093414,0.924706305,79.62774269,219.9503177,0.362026041
304,4,0.142357215,0.309360847,0.289369898,0.083241958,0.0069999,0.023008074,49.71510048,13209,0.037779544,0.922782231,78.90004224,215.9418362,0.365376361
305,4,0.11678205,0.312697023,0.293008447,0.061318041,0.009392279,0.016747483,47.02218986,13667,0.036432428,0.923318546,78.69000607,217.9175966,0.361099825
306,4,0.160651453,0.283404117,0.268381707,0.105444707,0.005454214,0.020915785,32.83613015,13320,0.037526802,0.932091896,75.53827608,224.3836459,0.336647868
307,4,0.214697013,0.309635035,0.300196242,0.100857328,0.00300911,0.013170989,52.72958205,13022,0.036856243,0.920139214,79.47048712,211.1631597,0.376346363
308,4,0.127274604,0.301246343,0.307156447,0.0642659,0.004023109,0.021584909,47.97815247,13041,0.03696672,0.919820873,79.5911914,211.7197882,0.375927031
309,4,0.112957619,0.335639131,0.289182961,0.057127215,0.007875014,0.01670292,58.72747331,13437,0.036281164,0.919166755,77.57813412,213.300638,0.363703245
310,4,0.092801215,0.304872149,0.294396522,0.059146514,0.009111578,0.01579691,43.2827178,13306,0.036479333,0.917453476,80.65159921,215.5574901,0.374153546
311,4,0.111000328,0.31229815,0.290518977,0.059082747,0.009091254,0.013028209,108.1668843,13213,0.036836827,0.92458711,78.83500705,215.1647348,0.366393717
312,4,0.108568381,0.300647783,0.2776799,0.058396083,0.005554002,0.01338428,50.30185835,13174,0.037729164,0.933287075,74.49170491,220.4165192,0.337958812
313,4,0.151438563,0.312904608,0.314110981,0.091302637,0.003063603,0.025950133,83.25655768,13144,0.037371729,0.917714801,78.90087615,211.9465192,0.372267855
314,4,0.117807139,0.300583671,0.276573794,0.072111489,0.00607696,0.018046103,93.28808358,13430,0.037272375,0.933768011,74.4739955,224.1802996,0.332205799
315,4,0.19036513,0.292079922,0.271083049,0.104084244,0.006709181,0.015168105,36.10242003,13284,0.03802439,0.928665522,76.46050259,221.812359,0.344708036
316,4,0.107242894,0.2877184,0.290733159,0.065286133,0.008779486,0.015859416,45.08928399,12958,0.038126563,0.927366534,76.96555928,218.2717515,0.352613468
317,4,0.149937904,0.304512565,0.289905282,0.090408058,0.002662688,0.024551834,42.58366128,12959,0.037707385,0.925211294,75.99948277,215.0965852,0.35332724
318,4,0.119101271,0.317762044,0.296545239,0.054176737,0.016913578,0.005364807,56.1158501,12769,0.037172606,0.921530327,77.01059652,208.4666112,0.369414536
319,4,0.099464405,0.307572458,0.290600786,0.064742551,0.01376331,0.017531941,31.33063372,13861,0.036340163,0.924030246,80.48414809,221.2796867,0.363721358
320,4,0.118650623,0.301451559,0.27502239,0.065971377,0.010208328,0.011259188,49.48070935,12964,0.037849892,0.924486968,76.0970624,216.4553822,0.351560038
321,4,0.098235889,0.315048791,0.292001208,0.060192442,0.010706241,0.016595204,46.84899656,13334,0.036762337,0.916492626,80.69239612,215.4059333,0.374606191
322,4,0.144208159,0.317072132,0.294842339,0.068873864,0.00876488,0.015637473,98.53347236,13620,0.036044493,0.915503308,81.56325978,215.0940981,0.379198037
323,4,0.118048628,0.312748273,0.286427479,0.065162798,0.007557402,0.013856133,97.33143694,13918,0.036527734,0.924202568,80.55388115,223.2647652,0.360799793
324,4,0.110061274,0.308649009,0.293345892,0.05389303,0.006211928,0.012286379,55.91145519,13874,0.036084907,0.92729871,80.06238606,221.2710641,0.361829444
325,4,0.147294314,0.298542312,0.312771348,0.088945274,0.008853361,0.018128565,59.56474005,13614,0.035798516,0.916096849,81.43602136,215.0529731,0.378678891
326,4,0.124521707,0.28739257,0.256030172,0.086099375,0.005960121,0.018248189,46.06976045,13207,0.038561672,0.936315915,74.44962872,227.9839889,0.326556391
327,4,0.127287526,0.336710346,0.287651552,0.060922772,0.007480687,0.018815325,99.90082376,12964,0.036738584,0.916172691,77.59555927,209.3488742,0.370651906
328,4,0.101742572,0.318223478,0.285637876,0.053585294,0.006897934,0.013908368,91.32029311,13988,0.035944023,0.924230612,81.07451766,221.5584764,0.365928305
329,4,0.12214629,0.306191095,0.29847102,0.06107506,0.007946146,0.022705381,111.9886082,13922,0.036238041,0.919863519,80.95023821,221.5430605,0.365392796
330,4,0.129420871,0.318224175,0.299035231,0.076023691,0.008986221,0.020075419,105.7974912,13588,0.036352075,0.915331384,81.80195789,216.6726752,0.377537028
331,4,0.108155089,0.29858614,0.289706219,0.05843775,0.014948389,0.007317727,90.91256625,13954,0.035932636,0.927528494,78.53580429,223.2802648,0.351736435
332,4,0.110384485,0.297010963,0.293352203,0.078353756,0.015617469,0.023126686,38.17316824,13789,0.03616825,0.916417133,82.69250862,221.6047684,0.37315311
333,4,0.150091698,0.294035118,0.293602897,0.087958768,0.004867171,0.011253152,48.27273358,13797,0.036710662,0.931904114,78.43647942,223.5800163,0.350820618
334,4,0.137065669,0.308658862,0.295927563,0.081567939,0.009284743,0.013390604,56.2283331,14222,0.03578934,0.923096393,81.3359312,223.7376394,0.363532624
335,4,0.097527017,0.286003241,0.277939219,0.059576481,0.007854079,0.011895741,45.0245444,13837,0.036489268,0.930608724,78.79909431,226.0283544,0.34862482
336,4,0.195664998,0.305861061,0.306816972,0.088643454,0.001955671,0.018461756,51.39438714,12709,0.037292942,0.919759534,77.59822556,209.3039503,0.3707442
337,4,0.114831902,0.311452805,0.295144544,0.064861682,0.01137722,0.013134517,90.28517395,14159,0.035689244,0.922774955,80.14718445,222.961132,0.359467068
338,4,0.183173251,0.303153778,0.275754385,0.087839524,0.008407631,0.017317224,89.08334227,13922,0.036755854,0.929125077,78.86488237,223.9114694,0.352214572
339,4,0.115703265,0.296872365,0.270796031,0.069511658,0.005784349,0.022178687,48.33779204,12755,0.03817303,0.930444983,75.41500365,217.6298483,0.34652877
340,4,0.142477708,0.299662863,0.316448643,0.081522636,0.0067661,0.018342651,57.05968914,12753,0.037328315,0.916815421,76.59708056,211.4246123,0.362290273
341,4,0.10842271,0.278730642,0.302031015,0.066589749,0.00713673,0.018556576,50.33690543,12557,0.038205383,0.922686976,76.23657196,212.6676184,0.358477574
342,4,0.137908971,0.293246107,0.305564299,0.072318887,0.006704799,0.023192706,53.33347249,13356,0.036814465,0.91863649,81.46676324,216.0080507,0.377146884
343,4,0.157743258,0.314306431,0.304751171,0.092137773,0.005357806,0.024149982,120.0099934,14172,0.035645498,0.914203529,82.4934577,221.1936919,0.372946701
344,4,0.123655854,0.269215176,0.275705406,0.071921089,0.00550219,0.020930483,49.43439034,14002,0.036890301,0.931372803,79.62977017,231.24847,0.34434723
345,4,0.15562901,0.29942373,0.283302291,0.089048748,0.003879492,0.018326488,81.4783323,14064,0.036363623,0.92987625,77.77930503,225.9435041,0.344242271
346,4,0.106767101,0.309122604,0.276115465,0.058620171,0.014057779,0.010132781,50.77044281,12595,0.037786661,0.92428472,76.27346059,211.1310609,0.361261201
347,4,0.134217448,0.286760977,0.250317616,0.08828079,0.007206472,0.016509813,46.77137168,13135,0.038595508,0.938285758,73.37702834,227.8746206,0.322006146
348,4,0.157508314,0.28979766,0.289526297,0.081554592,0.015561336,0.006845751,39.4206514,14064,0.036438353,0.931417416,78.54387164,225.8139598,0.34782558
349,4,0.129664128,0.295800427,0.289196985,0.069804794,0.00401751,0.015652969,84.4628439,12475,0.038101162,0.926356632,75.34002414,212.1039338,0.355203333
350,4,0.109287238,0.288507417,0.257725829,0.067969327,0.006800625,0.019809075,45.45722842,12590,0.039142335,0.932536835,76.09701095,219.7171531,0.346340783
351,4,0.128853909,0.290514089,0.284641624,0.081739389,0.010260278,0.0121282,89.91559526,12281,0.038482208,0.92659301,74.65533593,211.2084481,0.353467565
352,4,0.120401061,0.297350291,0.267143405,0.065520107,0.009577291,0.008695075,49.78832178,14165,0.0366036,0.930323639,78.05439481,230.2100764,0.339057247
353,4,0.117374329,0.312950396,0.311894042,0.079555441,0.015424017,0.018130903,118.6856054,13334,0.036387131,0.908699477,82.96336876,212.0018964,0.391333145
354,4,0.119852941,0.302119843,0.267801262,0.063175415,0.010926317,0.020850502,128.9666336,14104,0.0372115,0.933055331,77.11137285,228.0670109,0.338108403
355,4,0.100805277,0.315558516,0.307183974,0.062485003,0.00657296,0.021281627,90.53444766,13484,0.035805844,0.905711165,84.54533002,212.9413543,0.397035749
356,4,0.109974891,0.323113414,0.284281702,0.051999007,0.010064862,0.017468472,105.9166459,12348,0.038413265,0.925371632,74.48247185,208.1396853,0.357848489
357,4,0.132181001,0.313702681,0.310490467,0.088723774,0.012790553,0.018681874,107.8195285,13591,0.035790965,0.905532488,84.9925255,212.4300106,0.400096602
358,4,0.144401812,0.304764297,0.308488435,0.087097349,0.006927727,0.013787987,50.72727586,12458,0.037724996,0.916859708,78.53199015,204.85544,0.383353208
359,4,0.134372332,0.298598642,0.27309205,0.069016797,0.005429782,0.011029333,90.07038807,12480,0.038260096,0.932072459,73.70805796,213.6957519,0.344920558
360,4,0.124429984,0.29308134,0.270330385,0.066643719,0.00298958,0.015537532,53.79270706,12382,0.038700533,0.931936203,73.89951561,214.3503941,0.344760344
361,4,0.120790489,0.283482411,0.25728345,0.078469703,0.009025564,0.018154554,102.5385136,13452,0.038228814,0.938520105,75.91676781,228.1703177,0.332719736
362,4,0.110532851,0.301975529,0.282830016,0.059168825,0.008367185,0.016213675,51.27952867,14320,0.036169832,0.932918649,78.77356966,229.1264467,0.343799552
363,4,0.119165934,0.29458866,0.260328001,0.063572026,0.006288879,0.007402709,77.61964675,12311,0.039287142,0.934958434,72.66449627,216.8074607,0.335156807
364,4,0.153408485,0.294233597,0.297607514,0.083666593,0.004443348,0.015939678,75.28129939,14575,0.035595472,0.929968877,79.68156352,229.7427078,0.346829565
365,4,0.178561536,0.302648497,0.277062867,0.093241729,0.019065932,0.003299637,54.23032234,14360,0.036347772,0.934524893,76.30288798,231.3291051,0.329845602
366,4,0.156659845,0.298431781,0.294634827,0.068113882,0.006594081,0.019038428,100.4864205,14819,0.034996019,0.924508816,82.82095361,229.8860458,0.360269599
367,4,0.106364204,0.283260111,0.275942414,0.055956321,0.001728147,0.022939897,45.70583305,12438,0.039205178,0.928765879,73.49864812,218.9091086,0.335749611
368,4,0.121973751,0.292287714,0.254987064,0.07887025,0.013532894,0.015365871,47.30718558,14089,0.037368585,0.939553191,74.06147294,233.9969337,0.316506169
369,4,0.08736345,0.297578301,0.328275709,0.073259762,0.00948332,0.037981318,93.27134832,12161,0.038913576,0.909275011,79.00412366,203.6631985,0.38791556
370,4,0.14854196,0.337397716,0.324968745,0.083933178,0.010066397,0.01368392,100.9257777,13545,0.035243411,0.897765472,86.32628939,206.8930588,0.417250776
371,4,0.10018087,0.305688565,0.309265099,0.06229232,0.007785812,0.019704386,45.34254224,13571,0.038524501,0.924820316,78.41142815,219.3600995,0.357455291
372,4,0.120012846,0.319288966,0.306270096,0.073566494,0.010661291,0.017524274,51.70291855,11914,0.038847155,0.910733796,78.29482116,200.5374076,0.390425019
373,4,0.103285479,0.305425899,0.285672082,0.061603462,0.018422135,0.00829051,97.4128546,15160,0.035053232,0.928844425,82.17749459,234.2849422,0.350758755
374,4,0.094110396,0.29558455,0.315130172,0.063953671,0.012392946,0.017452267,90.44528458,11915,0.038628619,0.907561303,78.38049571,201.1276258,0.38970527
